inventory_id,product_id,supplier_id,date,stock_level,daily_demand,reorder_point,lead_time_days,days_of_coverage
INV-004132,P-032,S-019,2026-08-04,448,96,288,10,4.67
INV-004133,P-033,S-022,2026-08-04,465,107,321,6,4.35
INV-004134,P-034,S-014,2026-08-04,356,114,342,8,3.12
INV-004135,P-035,S-006,2026-08-04,500,92,276,12,5.44
INV-004136,P-036,S-033,2026-08-04,485,88,264,5,5.51
INV-004137,P-037,S-031,2026-08-04,455,90,270,9,5.06
INV-004138,P-038,S-006,2026-08-04,434,94,282,12,4.62
INV-004139,P-039,S-013,2026-08-04,483,80,240,4,6.05
INV-004140,P-040,S-005,2026-08-04,380,109,327,7,3.49
INV-004141,P-041,S-020,2026-08-04,500,125,375,10,4.0
INV-004142,P-042,S-004,2026-08-04,391,88,264,5,4.45
INV-004143,P-043,S-038,2026-08-04,401,155,465,15,2.59
INV-004144,P-044,S-027,2026-08-04,448,59,177,3,7.6
INV-004145,P-045,S-047,2026-08-04,440,101,303,12,4.36
INV-004146,P-046,S-005,2026-08-04,551,65,195,7,8.48
INV-004147,P-047,S-028,2026-08-04,477,106,318,3,4.51
INV-004148,P-048,S-016,2026-08-04,449,91,273,8,4.94
INV-004149,P-049,S-046,2026-08-04,498,111,333,6,4.49
INV-004150,P-050,S-046,2026-08-04,544,77,231,6,7.08
INV-004151,P-001,S-013,2026-08-05,572,55,165,4,10.41
INV-004152,P-002,S-041,2026-08-05,566,72,216,6,7.87
INV-004153,P-003,S-028,2026-08-05,517,77,231,3,6.71
INV-004154,P-004,S-045,2026-08-05,409,86,258,6,4.76
INV-004155,P-005,S-028,2026-08-05,553,82,246,3,6.75
INV-004156,P-006,S-001,2026-08-05,466,103,309,9,4.53
INV-004157,P-007,S-035,2026-08-05,416,131,393,11,3.18
INV-004158,P-008,S-017,2026-08-05,531,105,315,14,5.06
INV-004159,P-009,S-003,2026-08-05,436,100,300,10,4.36
INV-004160,P-010,S-021,2026-08-05,437,74,222,12,5.91
INV-004161,P-011,S-013,2026-08-05,440,111,333,4,3.97
INV-004162,P-012,S-047,2026-08-05,521,120,360,12,4.35
INV-004163,P-013,S-049,2026-08-05,489,125,375,13,3.92
INV-004164,P-014,S-030,2026-08-05,480,116,348,7,4.15
INV-004165,P-015,S-031,2026-08-05,397,80,240,9,4.96
INV-004166,P-016,S-013,2026-08-05,421,96,288,4,4.39
INV-004167,P-017,S-001,2026-08-05,420,100,300,9,4.2
INV-004168,P-018,S-010,2026-08-05,469,126,378,5,3.73
INV-004169,P-019,S-044,2026-08-05,481,129,387,4,3.73
INV-004170,P-020,S-039,2026-08-05,483,84,252,12,5.76
INV-004171,P-021,S-048,2026-08-05,485,111,333,13,4.37
INV-004172,P-022,S-011,2026-08-05,464,101,303,15,4.6
INV-004173,P-023,S-023,2026-08-05,457,98,294,12,4.67
INV-004174,P-024,S-026,2026-08-05,422,111,333,15,3.81
INV-004175,P-025,S-031,2026-08-05,452,107,321,9,4.23
INV-004176,P-026,S-001,2026-08-05,487,94,282,9,5.18
INV-004177,P-027,S-019,2026-08-05,381,66,198,10,5.78
INV-004178,P-028,S-026,2026-08-05,509,104,312,15,4.9
INV-004179,P-029,S-033,2026-08-05,532,95,285,5,5.61
INV-004180,P-030,S-010,2026-08-05,523,92,276,5,5.68
INV-004181,P-031,S-042,2026-08-05,496,109,327,14,4.55
INV-004182,P-032,S-010,2026-08-05,484,51,153,5,9.51
INV-004183,P-033,S-040,2026-08-05,524,114,342,5,4.6
INV-004184,P-034,S-037,2026-08-05,479,95,285,8,5.05
INV-004185,P-035,S-043,2026-08-05,505,121,363,9,4.18
INV-004186,P-036,S-037,2026-08-05,445,76,228,8,5.86
INV-004187,P-037,S-047,2026-08-05,487,109,327,12,4.47
INV-004188,P-038,S-033,2026-08-05,422,97,291,5,4.35
INV-004189,P-039,S-032,2026-08-05,438,66,198,13,6.65
INV-004190,P-040,S-047,2026-08-05,460,114,342,12,4.04
INV-004191,P-041,S-042,2026-08-05,456,94,282,14,4.85
INV-004192,P-042,S-044,2026-08-05,542,107,321,4,5.07
INV-004193,P-043,S-039,2026-08-05,428,135,405,12,3.17
INV-004194,P-044,S-025,2026-08-05,498,110,330,7,4.54
INV-004195,P-045,S-014,2026-08-05,377,149,447,8,2.54
INV-004196,P-046,S-050,2026-08-05,405,104,312,14,3.9
INV-004197,P-047,S-048,2026-08-05,453,70,210,13,6.48
INV-004198,P-048,S-050,2026-08-05,478,86,258,14,5.56
INV-004199,P-049,S-013,2026-08-05,501,77,231,4,6.51
INV-004200,P-050,S-011,2026-08-05,415,111,333,15,3.74
INV-004201,P-001,S-016,2026-08-06,395,89,267,8,4.44
INV-004202,P-002,S-049,2026-08-06,478,88,264,13,5.44
INV-004203,P-003,S-025,2026-08-06,333,69,207,7,4.83
INV-004204,P-004,S-019,2026-08-06,436,81,243,10,5.39
INV-004205,P-005,S-019,2026-08-06,510,87,261,10,5.86
INV-004206,P-006,S-047,2026-08-06,366,96,288,12,3.82
INV-004207,P-007,S-032,2026-08-06,295,91,273,13,3.25
INV-004208,P-008,S-015,2026-08-06,420,117,351,8,3.59
INV-004209,P-009,S-032,2026-08-06,413,103,309,13,4.02
INV-004210,P-010,S-002,2026-08-06,464,99,297,13,4.69
INV-004211,P-011,S-009,2026-08-06,477,92,276,12,5.19
INV-004212,P-012,S-016,2026-08-06,515,105,315,8,4.91
INV-004213,P-013,S-050,2026-08-06,366,114,342,14,3.22
INV-004214,P-014,S-015,2026-08-06,463,95,285,8,4.87
INV-004215,P-015,S-014,2026-08-06,500,147,441,8,3.41
INV-004216,P-016,S-001,2026-08-06,418,129,387,9,3.25
INV-004217,P-017,S-012,2026-08-06,523,114,342,10,4.59
INV-004218,P-018,S-013,2026-08-06,469,89,267,4,5.27
INV-004219,P-019,S-041,2026-08-06,437,101,303,6,4.33
INV-004220,P-020,S-006,2026-08-06,500,69,207,12,7.25
INV-004221,P-021,S-006,2026-08-06,450,98,294,12,4.6
INV-004222,P-022,S-037,2026-08-06,509,85,255,8,6.0
INV-004223,P-023,S-001,2026-08-06,475,98,294,9,4.86
INV-004224,P-024,S-013,2026-08-06,426,94,282,4,4.54
INV-004225,P-025,S-010,2026-08-06,442,116,348,5,3.82
INV-004226,P-026,S-036,2026-08-06,521,99,297,10,5.27
INV-004227,P-027,S-024,2026-08-06,491,129,387,10,3.81
INV-004228,P-028,S-019,2026-08-06,517,97,291,10,5.33
INV-004229,P-029,S-050,2026-08-06,441,103,309,14,4.29
INV-004230,P-030,S-030,2026-08-06,409,79,237,7,5.18
INV-004231,P-031,S-035,2026-08-06,482,110,330,11,4.38
INV-004232,P-032,S-047,2026-08-06,394,113,339,12,3.49
INV-004233,P-033,S-048,2026-08-06,537,124,372,13,4.34
INV-004234,P-034,S-045,2026-08-06,513,66,198,6,7.78
INV-004235,P-035,S-041,2026-08-06,547,83,249,6,6.6
INV-004236,P-036,S-015,2026-08-06,369,118,354,8,3.13
INV-004237,P-037,S-008,2026-08-06,528,100,300,15,5.28
INV-004238,P-038,S-025,2026-08-06,544,82,246,7,6.64
INV-004239,P-039,S-042,2026-08-06,436,104,312,14,4.2
INV-004240,P-040,S-001,2026-08-06,523,64,192,9,8.17
INV-004241,P-041,S-024,2026-08-06,417,87,261,10,4.8
INV-004242,P-042,S-017,2026-08-06,490,122,366,14,4.02
INV-004243,P-043,S-046,2026-08-06,465,120,360,6,3.88
INV-004244,P-044,S-039,2026-08-06,468,94,282,12,4.98
INV-004245,P-045,S-026,2026-08-06,532,80,240,15,6.66
INV-004246,P-046,S-047,2026-08-06,535,97,291,12,5.52
INV-004247,P-047,S-025,2026-08-06,413,107,321,7,3.86
INV-004248,P-048,S-046,2026-08-06,427,85,255,6,5.03
INV-004249,P-049,S-005,2026-08-06,400,89,267,7,4.5
INV-004250,P-050,S-036,2026-08-06,427,69,207,10,6.19
INV-004251,P-001,S-021,2026-08-07,402,52,156,12,7.75
INV-004252,P-002,S-002,2026-08-07,400,106,318,13,3.78
INV-004253,P-003,S-036,2026-08-07,457,70,210,10,6.54
INV-004254,P-004,S-003,2026-08-07,434,104,312,10,4.18
INV-004255,P-005,S-003,2026-08-07,477,92,276,10,5.19
INV-004256,P-006,S-029,2026-08-07,412,111,333,10,3.72
INV-004257,P-007,S-036,2026-08-07,406,69,207,10,5.89
INV-004258,P-008,S-028,2026-08-07,477,109,327,3,4.38
INV-004259,P-009,S-048,2026-08-07,498,85,255,13,5.86
INV-004260,P-010,S-031,2026-08-07,362,81,243,9,4.48
INV-004261,P-011,S-030,2026-08-07,410,91,273,7,4.51
INV-004262,P-012,S-004,2026-08-07,461,126,378,5,3.66
INV-004263,P-013,S-005,2026-08-07,421,106,318,7,3.98
INV-004264,P-014,S-025,2026-08-07,384,110,330,7,3.49
INV-004265,P-015,S-038,2026-08-07,387,85,255,15,4.56
INV-004266,P-016,S-031,2026-08-07,441,115,345,9,3.84
INV-004267,P-017,S-043,2026-08-07,371,104,312,9,3.57
INV-004268,P-018,S-047,2026-08-07,457,88,264,12,5.2
INV-004269,P-019,S-002,2026-08-07,467,126,378,13,3.71
INV-004270,P-020,S-002,2026-08-07,455,97,291,13,4.69
INV-004271,P-021,S-008,2026-08-07,389,91,273,15,4.28
INV-004272,P-022,S-047,2026-08-07,394,122,366,12,3.23
INV-004273,P-023,S-008,2026-08-07,417,101,303,15,4.13
INV-004274,P-024,S-006,2026-08-07,408,82,246,12,4.98
INV-004275,P-025,S-045,2026-08-07,323,112,336,6,2.89
INV-004276,P-026,S-028,2026-08-07,552,88,264,3,6.28
INV-004277,P-027,S-001,2026-08-07,400,121,363,9,3.31
INV-004278,P-028,S-012,2026-08-07,438,127,381,10,3.45
INV-004279,P-029,S-013,2026-08-07,441,91,273,4,4.85
INV-004280,P-030,S-034,2026-08-07,476,101,303,3,4.72
INV-004281,P-031,S-007,2026-08-07,530,118,354,3,4.49
INV-004282,P-032,S-028,2026-08-07,509,116,348,3,4.39
INV-004283,P-033,S-049,2026-08-07,487,77,231,13,6.33
INV-004284,P-034,S-049,2026-08-07,588,96,288,13,6.13
INV-004285,P-035,S-003,2026-08-07,398,101,303,10,3.95
INV-004286,P-036,S-030,2026-08-07,469,101,303,7,4.65
INV-004287,P-037,S-030,2026-08-07,428,135,405,7,3.17
INV-004288,P-038,S-041,2026-08-07,347,89,267,6,3.9
INV-004289,P-039,S-014,2026-08-07,387,125,375,8,3.1
INV-004290,P-040,S-035,2026-08-07,483,72,216,11,6.72
INV-004291,P-041,S-028,2026-08-07,357,96,288,3,3.73
INV-004292,P-042,S-005,2026-08-07,521,76,228,7,6.86
INV-004293,P-043,S-002,2026-08-07,434,86,258,13,5.06
INV-004294,P-044,S-038,2026-08-07,438,76,228,15,5.76
INV-004295,P-045,S-029,2026-08-07,415,73,219,10,5.7
INV-004296,P-046,S-009,2026-08-07,396,96,288,12,4.13
INV-004297,P-047,S-011,2026-08-07,504,106,318,15,4.76
INV-004298,P-048,S-007,2026-08-07,531,106,318,3,5.01
INV-004299,P-049,S-005,2026-08-07,445,89,267,7,5.0
INV-004300,P-050,S-037,2026-08-07,449,121,363,8,3.71
INV-004301,P-001,S-019,2026-08-08,408,90,270,10,4.54
INV-004302,P-002,S-045,2026-08-08,365,83,249,6,4.4
INV-004303,P-003,S-012,2026-08-08,395,110,330,10,3.6
INV-004304,P-004,S-048,2026-08-08,402,76,228,13,5.29
INV-004305,P-005,S-050,2026-08-08,408,128,384,14,3.19
INV-004306,P-006,S-005,2026-08-08,354,107,321,7,3.31
INV-004307,P-007,S-035,2026-08-08,413,88,264,11,4.7
INV-004308,P-008,S-018,2026-08-08,392,123,369,9,3.19
INV-004309,P-009,S-006,2026-08-08,375,109,327,12,3.45
INV-004310,P-010,S-004,2026-08-08,386,92,276,5,4.2
INV-004311,P-011,S-038,2026-08-08,368,107,321,15,3.45
INV-004312,P-012,S-012,2026-08-08,446,95,285,10,4.7
INV-004313,P-013,S-022,2026-08-08,499,98,294,6,5.1
INV-004314,P-014,S-021,2026-08-08,339,101,303,12,3.36
INV-004315,P-015,S-006,2026-08-08,451,88,264,12,5.13
INV-004316,P-016,S-036,2026-08-08,385,79,237,10,4.88
INV-004317,P-017,S-038,2026-08-08,402,111,333,15,3.63
INV-004318,P-018,S-044,2026-08-08,405,125,375,4,3.25
INV-004319,P-019,S-011,2026-08-08,443,95,285,15,4.67
INV-004320,P-020,S-013,2026-08-08,414,110,330,4,3.77
INV-004321,P-021,S-021,2026-08-08,336,118,354,12,2.85
INV-004322,P-022,S-045,2026-08-08,350,119,357,6,2.95
INV-004323,P-023,S-043,2026-08-08,477,76,228,9,6.28
INV-004324,P-024,S-020,2026-08-08,418,83,249,10,5.04
INV-004325,P-025,S-012,2026-08-08,303,133,399,10,2.28
INV-004326,P-026,S-031,2026-08-08,415,63,189,9,6.6
INV-004327,P-027,S-036,2026-08-08,332,122,366,10,2.73
INV-004328,P-028,S-049,2026-08-08,422,89,267,13,4.75
INV-004329,P-029,S-012,2026-08-08,389,100,300,10,3.9
INV-004330,P-030,S-013,2026-08-08,338,109,327,4,3.11
INV-004331,P-031,S-020,2026-08-08,476,108,324,10,4.41
INV-004332,P-032,S-030,2026-08-08,340,150,450,7,2.27
INV-004333,P-033,S-001,2026-08-08,420,94,282,9,4.47
INV-004334,P-034,S-049,2026-08-08,414,65,195,13,6.38
INV-004335,P-035,S-025,2026-08-08,399,110,330,7,3.63
INV-004336,P-036,S-044,2026-08-08,347,92,276,4,3.78
INV-004337,P-037,S-004,2026-08-08,395,94,282,5,4.21
INV-004338,P-038,S-006,2026-08-08,403,109,327,12,3.7
INV-004339,P-039,S-015,2026-08-08,423,110,330,8,3.85
INV-004340,P-040,S-021,2026-08-08,399,87,261,12,4.59
INV-004341,P-041,S-011,2026-08-08,444,71,213,15,6.25
INV-004342,P-042,S-038,2026-08-08,500,70,210,15,7.14
INV-004343,P-043,S-010,2026-08-08,433,119,357,5,3.65
INV-004344,P-044,S-010,2026-08-08,313,115,345,5,2.73
INV-004345,P-045,S-042,2026-08-08,413,78,234,14,5.3
INV-004346,P-046,S-017,2026-08-08,370,107,321,14,3.46
INV-004347,P-047,S-046,2026-08-08,436,90,270,6,4.85
INV-004348,P-048,S-001,2026-08-08,481,94,282,9,5.12
INV-004349,P-049,S-021,2026-08-08,414,95,285,12,4.36
INV-004350,P-050,S-001,2026-08-08,369,96,288,9,3.85
INV-004351,P-001,S-035,2026-08-09,417,109,327,11,3.83
INV-004352,P-002,S-042,2026-08-09,449,105,315,14,4.28
INV-004353,P-003,S-023,2026-08-09,388,74,222,12,5.26
INV-004354,P-004,S-028,2026-08-09,340,110,330,3,3.1
INV-004355,P-005,S-044,2026-08-09,462,101,303,4,4.58
INV-004356,P-006,S-028,2026-08-09,346,122,366,3,2.84
INV-004357,P-007,S-033,2026-08-09,454,75,225,5,6.07
INV-004358,P-008,S-047,2026-08-09,436,104,312,12,4.2
INV-004359,P-009,S-019,2026-08-09,423,98,294,10,4.32
INV-004360,P-010,S-023,2026-08-09,360,74,222,12,4.88
INV-004361,P-011,S-044,2026-08-09,264,101,303,4,2.62
INV-004362,P-012,S-031,2026-08-09,404,104,312,9,3.89
INV-004363,P-013,S-030,2026-08-09,432,91,273,7,4.75
INV-004364,P-014,S-023,2026-08-09,432,87,261,12,4.97
INV-004365,P-015,S-048,2026-08-09,311,111,333,13,2.81
INV-004366,P-016,S-049,2026-08-09,344,105,315,13,3.28
INV-004367,P-017,S-037,2026-08-09,389,126,378,8,3.09
INV-004368,P-018,S-010,2026-08-09,436,98,294,5,4.45
INV-004369,P-019,S-042,2026-08-09,446,79,237,14,5.65
INV-004370,P-020,S-037,2026-08-09,420,78,234,8,5.38
INV-004371,P-021,S-038,2026-08-09,525,101,303,15,5.2
INV-004372,P-022,S-022,2026-08-09,373,104,312,6,3.59
INV-004373,P-023,S-010,2026-08-09,411,118,354,5,3.48
INV-004374,P-024,S-020,2026-08-09,443,96,288,10,4.62
INV-004375,P-025,S-044,2026-08-09,401,97,291,4,4.14
INV-004376,P-026,S-016,2026-08-09,331,154,462,8,2.16
INV-004377,P-027,S-024,2026-08-09,411,94,282,10,4.38
INV-004378,P-028,S-004,2026-08-09,460,89,267,5,5.17
INV-004379,P-029,S-017,2026-08-09,334,83,249,14,4.03
INV-004380,P-030,S-010,2026-08-09,478,92,276,5,5.2
INV-004381,P-031,S-002,2026-08-09,403,79,237,13,5.1
INV-004382,P-032,S-013,2026-08-09,368,107,321,4,3.45
INV-004383,P-033,S-017,2026-08-09,388,94,282,14,4.13
INV-004384,P-034,S-008,2026-08-09,321,143,429,15,2.25
INV-004385,P-035,S-014,2026-08-09,395,87,261,8,4.54
INV-004386,P-036,S-032,2026-08-09,426,84,252,13,5.07
INV-004387,P-037,S-034,2026-08-09,422,104,312,3,4.06
INV-004388,P-038,S-045,2026-08-09,382,91,273,6,4.2
INV-004389,P-039,S-010,2026-08-09,352,85,255,5,4.14
INV-004390,P-040,S-039,2026-08-09,398,79,237,12,5.04
INV-004391,P-041,S-040,2026-08-09,330,101,303,5,3.27
INV-004392,P-042,S-017,2026-08-09,464,98,294,14,4.74
INV-004393,P-043,S-036,2026-08-09,367,124,372,10,2.96
INV-004394,P-044,S-016,2026-08-09,368,105,315,8,3.51
INV-004395,P-045,S-013,2026-08-09,423,109,327,4,3.89
INV-004396,P-046,S-047,2026-08-09,343,92,276,12,3.73
INV-004397,P-047,S-032,2026-08-09,438,93,279,13,4.71
INV-004398,P-048,S-001,2026-08-09,314,122,366,9,2.57
INV-004399,P-049,S-003,2026-08-09,436,101,303,10,4.32
INV-004400,P-050,S-046,2026-08-09,463,97,291,6,4.78
INV-004401,P-001,S-028,2026-08-10,431,78,234,3,5.53
INV-004402,P-002,S-038,2026-08-10,517,82,246,15,6.31
INV-004403,P-003,S-028,2026-08-10,485,99,297,3,4.9
INV-004404,P-004,S-019,2026-08-10,389,97,291,10,4.01
INV-004405,P-005,S-002,2026-08-10,475,82,246,13,5.8
INV-004406,P-006,S-017,2026-08-10,479,78,234,14,6.15
INV-004407,P-007,S-002,2026-08-10,396,114,342,13,3.47
INV-004408,P-008,S-013,2026-08-10,456,115,345,4,3.97
INV-004409,P-009,S-009,2026-08-10,320,115,345,12,2.79
INV-004410,P-010,S-013,2026-08-10,415,97,291,4,4.28
INV-004411,P-011,S-049,2026-08-10,496,114,342,13,4.35
INV-004412,P-012,S-047,2026-08-10,520,94,282,12,5.54
INV-004413,P-013,S-003,2026-08-10,430,81,243,10,5.32
INV-004414,P-014,S-037,2026-08-10,494,98,294,8,5.05
INV-004415,P-015,S-016,2026-08-10,436,96,288,8,4.55
INV-004416,P-016,S-001,2026-08-10,503,98,294,9,5.14
INV-004417,P-017,S-032,2026-08-10,454,58,174,13,7.84
INV-004418,P-018,S-044,2026-08-10,426,97,291,4,4.39
INV-004419,P-019,S-021,2026-08-10,388,134,402,12,2.9
INV-004420,P-020,S-012,2026-08-10,452,91,273,10,4.97
INV-004421,P-021,S-003,2026-08-10,418,69,207,10,6.07
INV-004422,P-022,S-029,2026-08-10,502,114,342,10,4.4
INV-004423,P-023,S-029,2026-08-10,498,92,276,10,5.41
INV-004424,P-024,S-016,2026-08-10,461,121,363,8,3.81
INV-004425,P-025,S-035,2026-08-10,512,91,273,11,5.63
INV-004426,P-026,S-043,2026-08-10,517,61,183,9,8.49
INV-004427,P-027,S-028,2026-08-10,409,113,339,3,3.62
INV-004428,P-028,S-027,2026-08-10,444,65,195,3,6.84
INV-004429,P-029,S-030,2026-08-10,406,95,285,7,4.28
INV-004430,P-030,S-020,2026-08-10,473,125,375,10,3.78
INV-004431,P-031,S-025,2026-08-10,457,124,372,7,3.69
INV-004432,P-032,S-038,2026-08-10,382,151,453,15,2.54
INV-004433,P-033,S-023,2026-08-10,405,115,345,12,3.53
INV-004434,P-034,S-035,2026-08-10,491,102,306,11,4.82
INV-004435,P-035,S-001,2026-08-10,484,100,300,9,4.85
INV-004436,P-036,S-036,2026-08-10,486,50,150,10,9.74
INV-004437,P-037,S-037,2026-08-10,433,98,294,8,4.43
INV-004438,P-038,S-004,2026-08-10,401,100,300,5,4.02
INV-004439,P-039,S-038,2026-08-10,335,60,180,15,5.59
INV-004440,P-040,S-034,2026-08-10,445,91,273,3,4.9
INV-004441,P-041,S-027,2026-08-10,491,76,228,3,6.47
INV-004442,P-042,S-020,2026-08-10,457,60,180,10,7.62
INV-004443,P-043,S-005,2026-08-10,490,91,273,7,5.39
INV-004444,P-044,S-036,2026-08-10,397,86,258,10,4.62
INV-004445,P-045,S-015,2026-08-10,439,72,216,8,6.11
INV-004446,P-046,S-031,2026-08-10,489,95,285,9,5.15
INV-004447,P-047,S-002,2026-08-10,393,129,387,13,3.05
INV-004448,P-048,S-006,2026-08-10,482,98,294,12,4.93
INV-004449,P-049,S-019,2026-08-10,503,111,333,10,4.54
INV-004450,P-050,S-033,2026-08-10,402,84,252,5,4.79
INV-004451,P-001,S-025,2026-08-11,448,121,363,7,3.7
INV-004452,P-002,S-015,2026-08-11,439,132,396,8,3.33
INV-004453,P-003,S-011,2026-08-11,380,98,294,15,3.88
INV-004454,P-004,S-040,2026-08-11,439,95,285,5,4.62
INV-004455,P-005,S-031,2026-08-11,445,91,273,9,4.89
INV-004456,P-006,S-008,2026-08-11,391,93,279,15,4.21
INV-004457,P-007,S-044,2026-08-11,362,115,345,4,3.15
INV-004458,P-008,S-022,2026-08-11,497,95,285,6,5.23
INV-004459,P-009,S-041,2026-08-11,379,102,306,6,3.72
INV-004460,P-010,S-048,2026-08-11,446,148,444,13,3.02
INV-004461,P-011,S-049,2026-08-11,417,45,135,13,9.29
INV-004462,P-012,S-014,2026-08-11,426,96,288,8,4.44
INV-004463,P-013,S-004,2026-08-11,397,102,306,5,3.9
INV-004464,P-014,S-003,2026-08-11,427,112,336,10,3.82
INV-004465,P-015,S-017,2026-08-11,443,121,363,14,3.66
INV-004466,P-016,S-036,2026-08-11,315,122,366,10,2.59
INV-004467,P-017,S-003,2026-08-11,285,120,360,10,2.38
INV-004468,P-018,S-012,2026-08-11,500,79,237,10,6.33
INV-004469,P-019,S-017,2026-08-11,409,113,339,14,3.63
INV-004470,P-020,S-044,2026-08-11,410,73,219,4,5.62
INV-004471,P-021,S-038,2026-08-11,495,96,288,15,5.16
INV-004472,P-022,S-040,2026-08-11,485,69,207,5,7.03
INV-004473,P-023,S-031,2026-08-11,459,78,234,9,5.88
INV-004474,P-024,S-019,2026-08-11,473,80,240,10,5.92
INV-004475,P-025,S-016,2026-08-11,388,69,207,8,5.63
INV-004476,P-026,S-011,2026-08-11,426,65,195,15,6.55
INV-004477,P-027,S-033,2026-08-11,456,45,135,5,10.15
INV-004478,P-028,S-021,2026-08-11,408,86,258,12,4.75
INV-004479,P-029,S-026,2026-08-11,527,95,285,15,5.55
INV-004480,P-030,S-019,2026-08-11,390,139,417,10,2.81
INV-004481,P-031,S-031,2026-08-11,508,76,228,9,6.69
INV-004482,P-032,S-018,2026-08-11,425,88,264,9,4.83
INV-004483,P-033,S-020,2026-08-11,402,136,408,10,2.96
INV-004484,P-034,S-011,2026-08-11,414,100,300,15,4.15
INV-004485,P-035,S-008,2026-08-11,455,65,195,15,7.0
INV-004486,P-036,S-037,2026-08-11,431,114,342,8,3.78
INV-004487,P-037,S-013,2026-08-11,487,85,255,4,5.73
INV-004488,P-038,S-044,2026-08-11,435,116,348,4,3.76
INV-004489,P-039,S-036,2026-08-11,554,104,312,10,5.33
INV-004490,P-040,S-033,2026-08-11,383,66,198,5,5.81
INV-004491,P-041,S-030,2026-08-11,480,99,297,7,4.85
INV-004492,P-042,S-022,2026-08-11,434,77,231,6,5.65
INV-004493,P-043,S-007,2026-08-11,458,116,348,3,3.95
INV-004494,P-044,S-003,2026-08-11,381,100,300,10,3.82
INV-004495,P-045,S-001,2026-08-11,430,99,297,9,4.35
INV-004496,P-046,S-025,2026-08-11,449,83,249,7,5.42
INV-004497,P-047,S-009,2026-08-11,352,104,312,12,3.38
INV-004498,P-048,S-006,2026-08-11,433,129,387,12,3.36
INV-004499,P-049,S-049,2026-08-11,487,66,198,13,7.38
INV-004500,P-050,S-043,2026-08-11,491,55,165,9,8.94
INV-004501,P-001,S-028,2026-08-12,356,117,351,3,3.04
INV-004502,P-002,S-035,2026-08-12,385,71,213,11,5.43
INV-004503,P-003,S-018,2026-08-12,420,90,270,9,4.68
INV-004504,P-004,S-041,2026-08-12,323,110,330,6,2.94
INV-004505,P-005,S-001,2026-08-12,482,97,291,9,4.98
INV-004506,P-006,S-002,2026-08-12,438,90,270,13,4.88
INV-004507,P-007,S-037,2026-08-12,252,137,411,8,1.84
INV-004508,P-008,S-030,2026-08-12,383,127,381,7,3.02
INV-004509,P-009,S-003,2026-08-12,441,104,312,10,4.25
INV-004510,P-010,S-017,2026-08-12,430,114,342,14,3.78
INV-004511,P-011,S-050,2026-08-12,427,83,249,14,5.15
INV-004512,P-012,S-042,2026-08-12,402,110,330,14,3.66
INV-004513,P-013,S-001,2026-08-12,373,120,360,9,3.11
INV-004514,P-014,S-005,2026-08-12,429,66,198,7,6.5
INV-004515,P-015,S-020,2026-08-12,418,129,387,10,3.25
INV-004516,P-016,S-037,2026-08-12,431,111,333,8,3.89
INV-004517,P-017,S-042,2026-08-12,375,99,297,14,3.79
INV-004518,P-018,S-013,2026-08-12,442,107,321,4,4.14
INV-004519,P-019,S-029,2026-08-12,411,90,270,10,4.58
INV-004520,P-020,S-019,2026-08-12,428,105,315,10,4.08
INV-004521,P-021,S-025,2026-08-12,426,87,261,7,4.9
INV-004522,P-022,S-021,2026-08-12,433,112,336,12,3.87
INV-004523,P-023,S-031,2026-08-12,403,88,264,9,4.59
INV-004524,P-024,S-003,2026-08-12,421,116,348,10,3.63
INV-004525,P-025,S-033,2026-08-12,446,68,204,5,6.56
INV-004526,P-026,S-002,2026-08-12,430,95,285,13,4.53
INV-004527,P-027,S-032,2026-08-12,459,66,198,13,6.95
INV-004528,P-028,S-050,2026-08-12,488,122,366,14,4.01
INV-004529,P-029,S-042,2026-08-12,364,90,270,14,4.05
INV-004530,P-030,S-039,2026-08-12,387,90,270,12,4.31
INV-004531,P-031,S-011,2026-08-12,401,124,372,15,3.23
INV-004532,P-032,S-012,2026-08-12,453,127,381,10,3.57
INV-004533,P-033,S-027,2026-08-12,387,97,291,3,4.0
INV-004534,P-034,S-001,2026-08-12,409,138,414,9,2.97
INV-004535,P-035,S-035,2026-08-12,488,105,315,11,4.65
INV-004536,P-036,S-037,2026-08-12,444,114,342,8,3.9
INV-004537,P-037,S-019,2026-08-12,480,97,291,10,4.96
INV-004538,P-038,S-016,2026-08-12,464,95,285,8,4.89
INV-004539,P-039,S-031,2026-08-12,388,119,357,9,3.26
INV-004540,P-040,S-016,2026-08-12,348,122,366,8,2.86
INV-004541,P-041,S-015,2026-08-12,329,133,399,8,2.47
INV-004542,P-042,S-045,2026-08-12,314,121,363,6,2.6
INV-004543,P-043,S-003,2026-08-12,423,104,312,10,4.07
INV-004544,P-044,S-020,2026-08-12,503,91,273,10,5.53
INV-004545,P-045,S-046,2026-08-12,469,94,282,6,4.99
INV-004546,P-046,S-034,2026-08-12,430,100,300,3,4.3
INV-004547,P-047,S-016,2026-08-12,328,66,198,8,4.97
INV-004548,P-048,S-019,2026-08-12,393,65,195,10,6.06
INV-004549,P-049,S-006,2026-08-12,406,61,183,12,6.66
INV-004550,P-050,S-021,2026-08-12,455,126,378,12,3.61
INV-004551,P-001,S-043,2026-08-13,508,74,222,9,6.86
INV-004552,P-002,S-050,2026-08-13,505,75,225,14,6.74
INV-004553,P-003,S-040,2026-08-13,395,109,327,5,3.63
