payment_id,customer_id,month,bill_amount,payment_amount,payment_status,payment_delay_days,credit_limit,balance,default_flag
PAY-014872,C-1807,2023-03,780.1,0.0,late_3mo,78,5000,9259.55,1
PAY-014873,C-1450,2023-07,4436.3,2828.46,late_2mo,80,5000,3729.71,0
PAY-014874,C-3673,2023-03,3933.93,0.0,late_1mo,90,1000,5639.3,1
PAY-014875,C-1801,2023-12,2328.22,1374.33,late_2mo,44,10000,7841.36,0
PAY-014876,C-0874,2023-10,3828.57,3786.86,late_2mo,22,1000,183.59,0
PAY-014877,C-2185,2023-07,4682.12,890.17,late_3mo,72,5000,6286.17,0
PAY-014878,C-4467,2023-12,923.14,598.57,late_1mo,47,10000,4206.15,0
PAY-014879,C-2306,2023-09,1217.57,122.55,on_time,88,5000,6436.32,1
PAY-014880,C-0785,2023-06,1459.72,0.0,late_1mo,90,5000,9233.76,1
PAY-014881,C-4390,2023-02,2061.61,857.09,late_1mo,32,10000,5454.66,0
PAY-014882,C-2958,2023-05,4032.14,1869.89,late_2mo,25,10000,7579.09,0
PAY-014883,C-3469,2023-11,3756.49,669.97,on_time,63,5000,4860.31,0
PAY-014884,C-3519,2023-04,2660.82,0.0,late_2mo,81,1000,5016.58,1
PAY-014885,C-0137,2023-11,2748.99,2674.87,late_1mo,22,10000,1762.4,0
PAY-014886,C-1766,2023-12,350.89,84.67,on_time,46,5000,5304.5,0
PAY-014887,C-2661,2023-01,657.62,673.74,late_1mo,48,5000,2663.92,0
PAY-014888,C-0300,2023-09,3655.86,2467.57,late_1mo,22,10000,5052.4,0
PAY-014889,C-1140,2023-05,1916.13,1365.76,on_time,33,1000,433.28,0
PAY-014890,C-0490,2023-09,1717.45,1650.93,late_2mo,7,5000,85.17,0
PAY-014891,C-1923,2023-08,507.24,245.49,late_2mo,49,10000,9251.18,0
PAY-014892,C-1167,2023-12,4535.53,3640.32,late_3mo,3,5000,1876.61,0
PAY-014893,C-2051,2023-01,1166.14,978.9,late_2mo,19,5000,2462.31,1
PAY-014894,C-1891,2023-03,1206.0,759.63,late_2mo,38,5000,2217.09,0
PAY-014895,C-4005,2023-02,3947.37,0.0,late_2mo,78,5000,8678.84,1
PAY-014896,C-2882,2023-05,3170.57,0.0,late_1mo,79,1000,5550.54,1
PAY-014897,C-2899,2023-10,4290.62,3412.89,on_time,22,10000,4805.31,0
PAY-014898,C-2449,2023-11,2104.74,1927.86,late_3mo,8,10000,2570.72,0
PAY-014899,C-2152,2023-09,2034.43,991.15,late_2mo,10,10000,6083.85,0
PAY-014900,C-0089,2023-02,885.25,749.34,late_1mo,0,10000,3765.03,0
PAY-014901,C-0549,2023-08,4921.69,0.0,on_time,84,1000,6595.92,1
PAY-014902,C-4588,2023-12,4488.84,0.0,late_2mo,90,1000,6376.97,1
PAY-014903,C-4909,2023-02,1434.99,420.44,late_1mo,59,1000,1118.98,0
PAY-014904,C-0703,2023-07,2775.26,2788.25,on_time,15,5000,363.63,0
PAY-014905,C-0473,2023-07,595.31,0.0,late_2mo,90,1000,4883.56,1
PAY-014906,C-4831,2023-04,2444.88,1164.83,late_3mo,28,10000,8463.28,0
PAY-014907,C-0514,2023-06,1700.12,0.0,on_time,67,5000,9430.51,1
PAY-014908,C-3568,2023-09,1927.26,1490.9,on_time,9,5000,2051.8,0
PAY-014909,C-2511,2023-04,2738.13,1505.55,on_time,24,10000,7145.92,0
PAY-014910,C-4696,2023-02,3100.83,977.85,on_time,67,5000,6916.08,1
PAY-014911,C-2286,2023-01,2910.99,1503.22,late_2mo,70,5000,6262.53,1
PAY-014912,C-3921,2023-09,2953.42,0.0,late_2mo,86,1000,6297.84,1
PAY-014913,C-3852,2023-03,2824.62,0.0,late_2mo,90,1000,4148.88,1
PAY-014914,C-0475,2023-04,3151.1,1656.31,late_1mo,18,10000,6831.46,0
PAY-014915,C-3430,2023-11,1511.39,0.0,late_2mo,87,5000,9903.48,1
PAY-014916,C-2301,2023-08,3091.0,0.0,late_2mo,86,1000,9944.1,1
PAY-014917,C-4926,2023-05,3027.66,1210.9,on_time,0,5000,3283.97,0
PAY-014918,C-2703,2023-03,4481.81,0.0,late_1mo,90,1000,2291.8,1
PAY-014919,C-0625,2023-06,4285.06,2187.15,late_3mo,21,10000,7000.8,0
PAY-014920,C-3406,2023-02,4233.83,1086.77,late_2mo,47,5000,5208.03,1
PAY-014921,C-1912,2023-02,4751.35,4732.63,late_3mo,32,5000,914.75,0
PAY-014922,C-4330,2023-07,4992.47,0.0,late_3mo,90,1000,4517.34,1
PAY-014923,C-2252,2023-11,4335.9,0.0,on_time,76,1000,3858.59,1
PAY-014924,C-4892,2023-08,510.46,0.0,on_time,90,5000,8799.54,1
PAY-014925,C-0511,2023-01,1223.7,531.7,on_time,37,5000,5460.67,1
PAY-014926,C-4935,2023-07,2710.01,2190.7,late_2mo,13,10000,3926.82,0
PAY-014927,C-1525,2023-10,1190.79,0.0,late_3mo,90,1000,2441.74,1
PAY-014928,C-3034,2023-09,2693.91,1232.02,on_time,32,10000,6146.14,0
PAY-014929,C-1782,2023-12,1021.31,0.0,late_1mo,90,1000,4608.93,1
PAY-014930,C-0767,2023-03,1199.73,1022.28,late_1mo,13,5000,1703.94,0
PAY-014931,C-3796,2023-03,4089.73,3320.53,late_3mo,42,10000,7663.76,0
PAY-014932,C-0716,2023-01,3994.31,1513.52,late_2mo,36,1000,931.36,0
PAY-014933,C-2680,2023-12,1383.01,238.61,late_3mo,85,5000,8852.42,1
PAY-014934,C-2499,2023-12,1031.34,0.0,late_1mo,88,5000,8423.55,1
PAY-014935,C-1059,2023-07,4878.12,0.0,late_2mo,90,1000,9150.16,1
PAY-014936,C-0376,2023-08,4397.1,3910.46,on_time,9,10000,883.36,0
PAY-014937,C-3371,2023-07,1564.12,61.3,on_time,90,5000,8381.78,0
PAY-014938,C-4025,2023-06,4847.56,3759.71,on_time,13,10000,1809.25,0
PAY-014939,C-0448,2023-02,4726.93,0.0,late_3mo,82,5000,9080.63,1
PAY-014940,C-2678,2023-06,4105.52,2549.66,late_1mo,0,10000,3142.49,0
PAY-014941,C-0531,2023-08,1077.98,1040.91,late_1mo,0,5000,980.69,0
PAY-014942,C-1613,2023-12,3484.53,3360.29,late_2mo,1,5000,847.02,0
PAY-014943,C-4288,2023-02,4887.45,4025.73,late_3mo,16,10000,5712.2,0
PAY-014944,C-1492,2023-09,392.63,0.0,late_2mo,90,1000,8169.43,1
PAY-014945,C-0504,2023-11,4475.66,1499.95,late_2mo,90,1000,1230.2,1
PAY-014946,C-4176,2023-06,4061.3,4582.36,late_2mo,6,10000,481.22,0
PAY-014947,C-1743,2023-09,3018.71,0.0,late_3mo,90,1000,8864.84,1
PAY-014948,C-0553,2023-05,535.53,294.26,late_3mo,20,10000,4445.39,0
PAY-014949,C-0608,2023-10,2483.91,1709.74,on_time,51,5000,3532.96,0
PAY-014950,C-4717,2023-03,3836.59,3115.02,late_2mo,29,10000,3105.6,0
PAY-014951,C-2341,2023-09,3200.54,0.0,late_1mo,90,1000,4987.98,1
PAY-014952,C-2319,2023-09,2132.7,0.0,late_1mo,90,1000,6669.28,1
PAY-014953,C-3860,2023-01,2624.9,2372.6,on_time,0,5000,403.44,0
PAY-014954,C-1571,2023-08,2209.66,1186.93,late_1mo,11,10000,7531.0,1
PAY-014955,C-4504,2023-06,385.05,0.0,on_time,70,1000,2507.13,1
PAY-014956,C-1288,2023-12,2620.73,2161.31,late_3mo,0,5000,797.54,0
PAY-014957,C-0178,2023-01,3022.56,777.64,on_time,39,10000,9967.75,0
PAY-014958,C-1841,2023-08,918.93,0.0,late_3mo,81,5000,9480.39,1
PAY-014959,C-0491,2023-07,3766.93,0.0,late_1mo,90,1000,4334.89,1
PAY-014960,C-1506,2023-01,2602.95,1298.2,late_2mo,37,10000,8925.53,0
PAY-014961,C-4533,2023-06,903.76,0.0,late_2mo,89,1000,7628.97,1
PAY-014962,C-3732,2023-07,2999.47,671.13,late_2mo,37,10000,8595.11,1
PAY-014963,C-1308,2023-03,1916.56,1736.19,on_time,5,5000,1396.54,0
PAY-014964,C-4490,2023-08,1602.53,1839.54,on_time,21,10000,674.48,0
PAY-014965,C-3955,2023-03,2993.1,1833.1,late_1mo,26,10000,2931.93,0
PAY-014966,C-3257,2023-12,613.9,207.06,on_time,56,5000,5907.47,1
PAY-014967,C-2646,2023-01,4141.76,0.0,late_1mo,89,1000,2883.0,1
PAY-014968,C-0718,2023-01,873.11,903.94,late_1mo,0,5000,837.78,0
PAY-014969,C-1214,2023-12,3549.45,0.0,on_time,80,1000,3142.13,1
PAY-014970,C-0198,2023-09,1073.81,1153.61,late_1mo,19,10000,1292.29,0
PAY-014971,C-2222,2023-01,3319.58,71.95,late_3mo,85,1000,1410.85,0
PAY-014972,C-0818,2023-09,3133.0,0.0,on_time,83,1000,2372.2,1
PAY-014973,C-4128,2023-08,4807.65,3844.68,on_time,48,10000,2821.09,0
PAY-014974,C-2021,2023-08,3653.2,294.57,late_2mo,81,5000,7722.08,0
PAY-014975,C-2710,2023-04,1878.64,2066.85,on_time,5,5000,2638.66,0
PAY-014976,C-2849,2023-05,3190.98,2807.84,late_1mo,43,10000,4147.55,0
PAY-014977,C-2174,2023-12,4993.44,1809.37,late_2mo,90,1000,1383.42,1
PAY-014978,C-2514,2023-06,887.2,1061.15,late_2mo,18,10000,2936.14,0
PAY-014979,C-2856,2023-07,2263.28,1552.2,late_3mo,15,10000,3646.43,0
PAY-014980,C-1507,2023-02,1328.98,0.0,late_3mo,90,1000,6687.34,1
PAY-014981,C-0483,2023-05,4817.64,4481.77,late_1mo,40,10000,1604.02,0
PAY-014982,C-2194,2023-12,2628.33,0.0,late_3mo,90,1000,3128.13,1
PAY-014983,C-2201,2023-11,1633.61,0.0,on_time,73,1000,2302.58,1
PAY-014984,C-3971,2023-01,1785.86,1734.39,late_1mo,28,5000,2342.33,0
PAY-014985,C-3464,2023-01,4874.13,2496.84,late_3mo,90,10000,6260.3,1
PAY-014986,C-3693,2023-07,719.9,509.6,late_2mo,0,5000,3771.22,0
PAY-014987,C-1086,2023-04,1902.82,682.93,late_1mo,52,10000,8563.79,0
PAY-014988,C-3258,2023-05,2481.98,0.0,late_2mo,77,5000,7930.86,1
PAY-014989,C-4121,2023-02,3142.21,2853.01,late_2mo,50,5000,2373.4,0
PAY-014990,C-1771,2023-03,4716.08,0.0,late_1mo,90,1000,8438.9,1
PAY-014991,C-0469,2023-02,869.28,441.72,late_3mo,44,10000,9826.43,1
PAY-014992,C-4896,2023-02,1090.93,59.85,late_2mo,68,5000,7680.68,1
PAY-014993,C-4746,2023-09,3483.17,0.0,late_2mo,78,5000,8935.57,1
PAY-014994,C-0430,2023-12,853.63,429.55,late_2mo,41,1000,861.5,0
PAY-014995,C-0240,2023-12,1320.6,478.2,late_2mo,54,1000,1377.63,1
PAY-014996,C-4061,2023-08,1945.12,0.0,late_2mo,82,1000,5612.12,1
PAY-014997,C-3636,2023-08,4173.83,2502.46,late_3mo,5,10000,2283.44,0
PAY-014998,C-1596,2023-11,573.52,64.52,late_3mo,84,5000,7645.08,1
PAY-014999,C-1456,2023-04,4070.61,0.0,on_time,90,1000,6150.41,1
PAY-015000,C-0470,2023-10,2315.66,0.0,on_time,90,1000,2830.14,1
PAY-015001,C-2609,2023-06,4181.34,0.0,late_1mo,88,1000,4372.17,1
PAY-015002,C-3514,2023-07,4513.96,2581.53,late_2mo,18,5000,3106.24,0
PAY-015003,C-3473,2023-06,4761.66,0.0,late_1mo,81,1000,6202.49,1
PAY-015004,C-2430,2023-02,3092.63,2860.83,late_1mo,10,10000,4489.86,0
PAY-015005,C-2493,2023-11,4941.52,3993.86,late_1mo,38,10000,5672.77,0
PAY-015006,C-2375,2023-08,2234.27,1433.28,late_2mo,48,10000,6101.21,0
PAY-015007,C-0105,2023-05,2589.81,0.0,late_3mo,90,1000,9790.16,1
PAY-015008,C-4739,2023-06,3395.31,1641.54,late_3mo,34,10000,8484.95,1
PAY-015009,C-4279,2023-06,2638.06,1750.51,late_1mo,17,10000,7042.19,0
PAY-015010,C-4968,2023-09,4092.92,3129.75,late_1mo,16,5000,2287.95,0
PAY-015011,C-2207,2023-06,2788.68,2198.0,on_time,31,10000,5909.49,1
PAY-015012,C-1217,2023-12,723.05,0.0,on_time,88,1000,2126.38,1
PAY-015013,C-3639,2023-08,4927.96,5138.18,late_2mo,2,10000,543.29,0
PAY-015014,C-1949,2023-11,2517.04,0.0,late_1mo,83,1000,4709.49,1
PAY-015015,C-1367,2023-09,3190.68,0.0,late_2mo,87,1000,2965.45,1
PAY-015016,C-2897,2023-03,77.89,60.17,late_3mo,7,10000,2276.97,0
PAY-015017,C-2059,2023-09,3747.36,0.0,late_3mo,85,5000,8819.13,1
PAY-015018,C-2483,2023-07,2217.32,0.0,late_1mo,90,1000,6371.81,1
PAY-015019,C-3883,2023-07,1013.2,959.13,late_2mo,18,5000,1887.23,0
PAY-015020,C-4376,2023-11,611.92,0.0,late_1mo,90,1000,6783.34,1
PAY-015021,C-3726,2023-11,103.32,0.0,late_2mo,86,1000,6564.42,1
PAY-015022,C-2862,2023-04,4475.03,0.0,late_1mo,84,1000,1258.46,0
PAY-015023,C-2464,2023-02,1275.49,0.0,late_3mo,80,1000,2483.73,1
PAY-015024,C-0049,2023-10,1466.2,0.0,on_time,90,1000,5727.72,1
PAY-015025,C-0951,2023-11,3807.8,3376.88,on_time,19,10000,5392.64,0
PAY-015026,C-1349,2023-01,425.37,74.26,late_3mo,81,5000,8627.21,1
PAY-015027,C-2211,2023-07,1544.23,1441.95,late_1mo,23,10000,4342.56,0
PAY-015028,C-3832,2023-07,2645.18,2770.68,late_1mo,10,10000,511.3,0
PAY-015029,C-3203,2023-01,1728.25,0.0,late_2mo,90,1000,8727.86,1
PAY-015030,C-4639,2023-07,1210.11,927.09,late_3mo,12,5000,2445.67,0
PAY-015031,C-1369,2023-08,1341.93,102.67,on_time,82,5000,7071.41,1
PAY-015032,C-0939,2023-10,3081.94,307.23,on_time,52,5000,4481.98,0
PAY-015033,C-0061,2023-12,3768.18,1240.57,late_2mo,21,5000,5128.26,0
PAY-015034,C-2565,2023-04,4983.52,3325.21,late_2mo,20,10000,6783.62,0
PAY-015035,C-3221,2023-06,3351.44,1743.41,late_2mo,20,10000,8566.15,0
PAY-015036,C-1702,2023-08,451.53,0.0,late_1mo,70,5000,9103.56,1
PAY-015037,C-2496,2023-03,3505.12,2039.41,on_time,44,10000,7655.37,0
PAY-015038,C-4182,2023-02,3088.8,324.3,on_time,29,10000,7345.98,0
PAY-015039,C-3386,2023-11,4463.04,3192.71,late_1mo,32,5000,3771.11,0
PAY-015040,C-3447,2023-07,4135.22,510.26,late_1mo,77,5000,8622.48,0
PAY-015041,C-4558,2023-05,2414.79,0.0,late_1mo,90,1000,6455.41,1
PAY-015042,C-1516,2023-08,1061.8,778.28,late_1mo,76,10000,8611.3,1
PAY-015043,C-1178,2023-09,3596.49,2455.47,late_1mo,13,5000,2725.42,1
PAY-015044,C-3903,2023-06,2602.03,0.0,on_time,81,1000,3073.1,1
PAY-015045,C-2241,2023-03,1618.13,22.63,late_3mo,89,5000,9786.48,1
PAY-015046,C-2330,2023-03,2082.55,1556.27,late_3mo,7,1000,236.48,0
PAY-015047,C-4220,2023-11,1049.55,428.07,late_1mo,36,5000,5051.56,1
PAY-015048,C-4963,2023-12,4875.16,821.9,late_2mo,22,10000,8862.94,0
PAY-015049,C-4803,2023-08,2769.3,826.8,late_3mo,62,1000,1332.08,0
PAY-015050,C-3688,2023-06,718.25,0.0,late_1mo,79,1000,9589.77,1
PAY-015051,C-3928,2023-11,4379.26,858.25,on_time,90,5000,6831.84,0
PAY-015052,C-1352,2023-12,1363.14,0.0,late_3mo,90,1000,9763.87,1
PAY-015053,C-1646,2023-05,582.89,294.8,late_2mo,3,10000,1210.29,0
PAY-015054,C-1559,2023-02,2340.29,1212.02,late_3mo,42,10000,5997.36,0
PAY-015055,C-1425,2023-10,3430.43,1567.44,late_3mo,34,5000,4032.47,0
PAY-015056,C-4031,2023-07,4176.94,3695.28,late_2mo,0,10000,1257.71,0
PAY-015057,C-4507,2023-09,3906.53,1644.3,late_2mo,72,5000,4169.68,0
PAY-015058,C-2626,2023-08,2737.41,0.0,late_3mo,83,1000,5770.61,1
PAY-015059,C-0722,2023-12,85.01,0.0,late_1mo,90,1000,4388.39,1
PAY-015060,C-2787,2023-12,2330.18,0.0,late_2mo,87,5000,8449.5,1
PAY-015061,C-1993,2023-02,3638.44,0.0,late_3mo,90,1000,2794.74,1
PAY-015062,C-1643,2023-03,4731.06,3593.04,late_1mo,2,5000,668.3,0
PAY-015063,C-3369,2023-01,1592.02,877.41,late_3mo,30,10000,7212.7,0
PAY-015064,C-2177,2023-03,1154.85,0.0,late_3mo,79,1000,5193.72,1
PAY-015065,C-4443,2023-09,684.1,187.03,late_3mo,13,5000,3081.45,0
PAY-015066,C-0136,2023-01,118.43,0.0,late_2mo,81,1000,9387.7,1
PAY-015067,C-1669,2023-02,4586.34,0.0,late_2mo,90,1000,5182.98,1
PAY-015068,C-4842,2023-02,1859.87,332.1,late_2mo,90,5000,7443.81,0
PAY-015069,C-3900,2023-04,468.43,0.0,late_3mo,90,1000,9426.86,1
PAY-015070,C-4836,2023-07,2753.43,0.0,late_2mo,74,1000,1729.24,1
PAY-015071,C-4686,2023-10,777.14,591.96,on_time,0,5000,737.7,0
PAY-015072,C-4493,2023-04,1918.45,1106.01,on_time,49,10000,8165.89,0
PAY-015073,C-4453,2023-09,3790.14,0.0,late_3mo,79,1000,5565.44,1
PAY-015074,C-1400,2023-12,481.16,0.0,late_1mo,79,5000,8573.68,1
PAY-015075,C-4163,2023-06,4031.14,0.0,late_2mo,90,1000,9371.98,1
PAY-015076,C-2564,2023-08,2509.92,2071.33,late_3mo,10,10000,3163.01,0
PAY-015077,C-2527,2023-02,2822.31,0.0,late_3mo,88,1000,6196.81,1
PAY-015078,C-3572,2023-11,4224.35,5069.22,late_1mo,29,1000,100.74,0
PAY-015079,C-4358,2023-09,2672.57,1632.72,on_time,45,5000,3689.61,0
PAY-015080,C-3504,2023-01,2510.08,62.02,late_3mo,88,1000,1914.78,1
PAY-015081,C-3121,2023-07,4630.97,541.47,late_1mo,90,1000,1706.81,1
PAY-015082,C-1490,2023-03,2841.13,1119.47,late_2mo,26,10000,9054.96,0
PAY-015083,C-4363,2023-01,794.0,814.2,late_2mo,7,10000,3075.93,0
PAY-015084,C-0873,2023-06,3504.37,2453.31,late_1mo,5,10000,5391.45,0
PAY-015085,C-0960,2023-02,2916.86,3009.53,late_2mo,6,5000,851.88,0
PAY-015086,C-0078,2023-03,1368.84,0.0,late_2mo,83,1000,3406.12,1
PAY-015087,C-3005,2023-04,3986.02,0.0,on_time,80,5000,9609.29,1
PAY-015088,C-3319,2023-12,4248.37,0.0,late_3mo,90,1000,9188.79,1
PAY-015089,C-1021,2023-03,3296.4,2758.14,on_time,63,10000,4239.68,0
PAY-015090,C-4679,2023-01,4050.96,2871.93,late_2mo,11,10000,1206.83,0
PAY-015091,C-0020,2023-03,3863.63,1413.27,late_2mo,5,10000,6828.92,0
PAY-015092,C-2516,2023-07,1257.74,1263.8,late_1mo,45,5000,181.4,0
PAY-015093,C-3958,2023-07,866.95,724.74,on_time,0,5000,827.17,0
PAY-015094,C-4820,2023-11,113.47,7.03,late_3mo,75,5000,6129.01,1
PAY-015095,C-2117,2023-03,641.63,308.6,late_1mo,46,5000,4012.66,0
PAY-015096,C-4878,2023-07,3832.49,2008.96,late_1mo,59,10000,9054.92,0
PAY-015097,C-0787,2023-12,4671.58,1764.11,late_1mo,58,1000,892.64,0
PAY-015098,C-4370,2023-11,3855.83,3647.83,late_2mo,19,5000,2169.54,0
PAY-015099,C-4951,2023-06,3099.16,2961.27,late_2mo,10,1000,1.97,0
PAY-015100,C-2486,2023-11,2453.23,2943.88,late_2mo,41,10000,2792.76,0
PAY-015101,C-0648,2023-12,3725.49,0.0,late_3mo,74,1000,9726.08,1
PAY-015102,C-4524,2023-01,206.98,0.0,late_3mo,86,1000,7250.41,1
PAY-015103,C-1832,2023-09,4807.35,0.0,late_3mo,71,1000,7987.08,1
PAY-015104,C-1739,2023-12,1990.8,1409.94,late_3mo,64,10000,7511.53,1
PAY-015105,C-1965,2023-08,312.98,245.11,late_1mo,12,5000,446.67,0
PAY-015106,C-4503,2023-10,3814.2,2482.49,late_3mo,37,10000,9099.77,0
PAY-015107,C-3828,2023-07,4594.25,0.0,late_3mo,88,1000,4801.19,1
PAY-015108,C-2918,2023-07,2337.29,0.0,on_time,90,1000,9609.07,1
PAY-015109,C-4297,2023-09,148.23,0.0,late_2mo,90,5000,9855.39,1
PAY-015110,C-1826,2023-09,921.02,589.26,late_3mo,29,10000,3690.48,0
PAY-015111,C-1395,2023-12,2621.81,2625.89,late_2mo,3,5000,457.07,0
PAY-015112,C-3840,2023-09,3783.73,0.0,late_1mo,89,1000,5545.86,1
PAY-015113,C-1316,2023-05,2550.16,2698.61,late_1mo,30,10000,866.9,0
PAY-015114,C-3805,2023-07,3872.41,3999.49,late_3mo,1,10000,289.87,0
PAY-015115,C-4099,2023-12,1973.93,1906.97,on_time,33,10000,5329.96,0
PAY-015116,C-2271,2023-12,823.11,0.0,late_1mo,90,1000,8937.2,1
PAY-015117,C-4748,2023-01,1701.09,823.73,late_3mo,23,10000,7570.62,0
PAY-015118,C-4784,2023-12,2314.84,396.77,late_2mo,64,5000,7658.76,0
PAY-015119,C-3583,2023-10,3509.83,0.0,late_1mo,90,1000,3791.03,1
PAY-015120,C-1700,2023-05,662.32,0.0,late_2mo,90,1000,5584.43,1
PAY-015121,C-4915,2023-03,1277.12,0.0,late_1mo,90,1000,4817.5,1
PAY-015122,C-4421,2023-12,3119.61,2043.62,late_2mo,28,10000,4055.25,0
PAY-015123,C-2226,2023-05,3899.95,0.0,on_time,90,5000,9909.92,0
PAY-015124,C-0326,2023-10,3874.13,2345.9,on_time,81,10000,4750.89,1
PAY-015125,C-0075,2023-06,3575.76,2521.5,on_time,32,10000,4739.03,0
PAY-015126,C-2445,2023-04,2046.21,42.74,late_3mo,90,5000,7897.36,1
PAY-015127,C-1930,2023-12,3259.21,865.98,late_1mo,72,5000,7940.46,1
PAY-015128,C-0961,2023-07,1751.45,1945.23,late_3mo,8,10000,1608.99,0
PAY-015129,C-2358,2023-07,4688.0,1642.67,late_1mo,57,5000,6715.52,1
PAY-015130,C-4901,2023-08,1984.93,1617.08,late_1mo,27,5000,3141.4,0
PAY-015131,C-2144,2023-05,4076.24,0.0,late_3mo,86,5000,8576.3,1
PAY-015132,C-3695,2023-11,2607.23,178.23,late_2mo,44,5000,7839.27,1
PAY-015133,C-1286,2023-09,4337.31,682.89,late_1mo,70,5000,9743.74,1
PAY-015134,C-4773,2023-10,240.97,81.62,on_time,80,5000,5260.8,0
PAY-015135,C-2931,2023-02,4312.31,0.0,late_3mo,90,1000,1879.42,1
PAY-015136,C-3670,2023-11,4578.86,4546.97,on_time,17,10000,768.61,0
PAY-015137,C-4921,2023-01,4965.61,0.0,on_time,87,1000,5809.03,1
PAY-015138,C-4777,2023-07,2189.07,459.66,late_2mo,53,5000,5894.56,0
PAY-015139,C-0157,2023-10,1400.35,1203.74,late_2mo,26,5000,332.41,0
PAY-015140,C-1545,2023-10,310.18,166.51,late_3mo,29,10000,8247.29,1
PAY-015141,C-1077,2023-08,1126.16,844.54,late_3mo,38,5000,3049.84,1
PAY-015142,C-3409,2023-07,167.21,98.13,late_1mo,21,5000,1227.17,0
PAY-015143,C-2623,2023-02,2493.56,1383.2,late_2mo,27,10000,6825.82,1
PAY-015144,C-0312,2023-01,2869.94,0.0,late_1mo,89,1000,9900.35,1
PAY-015145,C-3539,2023-07,1834.76,1375.67,late_2mo,43,10000,8243.19,0
PAY-015146,C-3125,2023-02,2219.03,1797.94,late_1mo,0,10000,364.54,0
PAY-015147,C-3646,2023-02,2931.12,0.0,late_1mo,90,1000,8471.95,1
PAY-015148,C-0950,2023-09,2986.06,0.0,late_3mo,90,1000,3426.12,1
PAY-015149,C-3867,2023-10,4449.07,3155.84,on_time,26,10000,5777.48,0
PAY-015150,C-2219,2023-06,1118.76,0.0,late_1mo,90,1000,7270.72,1
PAY-015151,C-2513,2023-11,2965.1,1793.01,late_2mo,39,10000,5719.41,0
PAY-015152,C-1982,2023-11,1683.09,1539.34,on_time,0,5000,707.33,0
PAY-015153,C-3871,2023-06,4367.8,3558.54,late_1mo,19,5000,2108.75,1
PAY-015154,C-4500,2023-06,4751.71,1901.59,late_1mo,84,5000,6837.26,1
PAY-015155,C-4127,2023-08,124.8,0.0,on_time,78,1000,8930.13,1
PAY-015156,C-0371,2023-12,4970.49,451.88,late_1mo,90,5000,8724.64,1
PAY-015157,C-4337,2023-09,1380.83,744.22,late_3mo,37,10000,6962.02,0
PAY-015158,C-4934,2023-11,3448.36,2511.09,late_3mo,3,5000,902.37,0
PAY-015159,C-1727,2023-07,1365.51,1103.83,on_time,18,5000,2904.24,0
PAY-015160,C-0383,2023-10,1278.23,0.0,on_time,86,1000,3469.26,1
PAY-015161,C-4579,2023-12,2509.5,0.0,on_time,90,1000,3240.08,1
PAY-015162,C-2696,2023-03,1176.61,1184.88,on_time,4,5000,286.66,0
PAY-015163,C-0525,2023-05,4038.29,0.0,on_time,86,1000,6349.33,1
PAY-015164,C-4195,2023-06,3380.41,1690.82,late_3mo,69,5000,5451.55,1
PAY-015165,C-4661,2023-04,2779.49,1221.19,late_2mo,68,10000,8340.61,0
PAY-015166,C-1659,2023-10,1564.31,455.51,late_3mo,29,10000,7090.11,0
PAY-015167,C-1269,2023-03,1649.78,1332.03,late_2mo,0,5000,36.61,0
PAY-015168,C-0711,2023-09,2584.98,2467.86,late_3mo,11,10000,1153.13,0
PAY-015169,C-1059,2023-02,641.86,0.0,on_time,81,5000,9815.47,1
PAY-015170,C-0447,2023-03,2237.06,1108.26,late_3mo,34,5000,3501.96,0
PAY-015171,C-4064,2023-01,1905.35,749.91,late_3mo,85,10000,8535.11,1
PAY-015172,C-0010,2023-06,4806.69,3488.57,late_3mo,42,10000,6418.69,0
PAY-015173,C-3362,2023-09,2367.33,2637.54,on_time,5,5000,412.21,0
PAY-015174,C-2742,2023-01,827.5,490.85,late_1mo,6,10000,2148.8,0
PAY-015175,C-3627,2023-12,4168.65,0.0,late_3mo,90,1000,3773.09,1
PAY-015176,C-1467,2023-04,450.62,216.89,on_time,32,10000,8359.85,0
PAY-015177,C-0359,2023-06,1091.54,661.8,late_1mo,17,10000,3705.67,0
PAY-015178,C-1306,2023-12,3877.66,3721.36,late_3mo,13,1000,402.06,0
PAY-015179,C-3277,2023-08,1868.6,0.0,late_3mo,84,1000,6307.05,1
PAY-015180,C-2223,2023-10,940.2,465.6,late_3mo,79,5000,3995.56,1
PAY-015181,C-2979,2023-01,2458.35,0.0,on_time,81,1000,7129.9,1
PAY-015182,C-0662,2023-05,1194.14,0.0,late_3mo,90,1000,7743.87,1
PAY-015183,C-4268,2023-06,3351.43,0.0,on_time,90,1000,3877.53,1
PAY-015184,C-0296,2023-06,3048.21,888.8,late_3mo,57,5000,4467.48,0
PAY-015185,C-2125,2023-12,4605.27,0.0,late_3mo,90,1000,8409.5,1
PAY-015186,C-3805,2023-06,4874.4,0.0,late_3mo,90,1000,5043.59,1
PAY-015187,C-0979,2023-02,3836.26,0.0,late_2mo,90,1000,4598.83,1
PAY-015188,C-1272,2023-06,4672.87,0.0,late_2mo,90,1000,7643.0,1
PAY-015189,C-0858,2023-05,4452.19,418.35,late_3mo,57,1000,1244.37,0
PAY-015190,C-4487,2023-07,1544.87,873.25,late_1mo,64,10000,8524.15,1
