event_id,timestamp,source_ip,dest_ip,protocol,service,duration,src_bytes,dst_bytes,attack_category,is_attack,severity
CYB-0041914,2026-08-17T01:18:53.555119,192.168.156.133,10.0.227.23,tcp,dns,6.214,9194,8638,Normal,0,Low
CYB-0041915,2026-05-23T08:18:53.555119,192.168.163.146,10.0.240.201,tcp,http,1.009,4493,3151,Normal,0,Low
CYB-0041916,2026-06-16T00:18:53.555119,192.168.136.196,10.0.5.78,udp,dns,9.729,7465,5159,Normal,0,Low
CYB-0041917,2026-06-21T21:18:53.555119,192.168.207.27,10.0.134.119,tcp,http,0.787,365,3918,Normal,0,Low
CYB-0041918,2026-06-06T17:18:53.555119,192.168.197.103,10.0.126.244,tcp,http,0.693,5484,4471,Normal,0,Low
CYB-0041919,2026-06-23T06:18:53.555119,192.168.8.22,10.0.86.223,tcp,dns,3.503,7233,4582,Normal,0,Low
CYB-0041920,2026-06-04T13:18:53.555119,192.168.188.104,10.0.82.14,udp,http,1.585,9092,7205,Normal,0,Low
CYB-0041921,2026-08-03T06:18:53.555119,192.168.115.62,10.0.144.239,udp,dns,9.712,1041,8106,Normal,0,Low
CYB-0041922,2026-07-18T14:18:53.555119,192.168.71.232,10.0.114.112,tcp,http,2.339,6256,5412,Normal,0,Low
CYB-0041923,2026-07-21T16:18:53.555119,192.168.157.233,10.0.5.166,udp,ftp,8.812,6506,2913,Normal,0,Low
CYB-0041924,2026-05-23T18:18:53.555119,192.168.208.97,10.0.110.72,icmp,http,1.567,7540,6919,Normal,0,Low
CYB-0041925,2026-07-03T13:18:53.555119,192.168.68.143,10.0.162.199,tcp,ftp,7.21,5575,2192,Normal,0,Low
CYB-0041926,2026-05-19T14:18:53.555119,192.168.95.73,10.0.201.21,icmp,ssh,3.713,5195,4361,DoS,1,High
CYB-0041927,2026-05-25T03:18:53.555119,192.168.254.89,10.0.212.18,udp,ssh,1.753,3296,141,Normal,0,Low
CYB-0041928,2026-08-15T07:18:53.555119,192.168.194.183,10.0.83.130,icmp,ssh,7.806,2391,919,Normal,0,Low
CYB-0041929,2026-08-19T02:18:53.555119,192.168.194.221,10.0.127.242,icmp,ftp,8.276,7653,3440,Exploits,1,High
CYB-0041930,2026-05-24T19:18:53.555119,192.168.174.5,10.0.157.245,icmp,http,1.259,701,464,Normal,0,Low
CYB-0041931,2026-08-14T08:18:53.555119,192.168.29.116,10.0.119.226,udp,http,3.231,7919,5871,Normal,0,Low
CYB-0041932,2026-07-06T22:18:53.555119,192.168.99.132,10.0.239.27,icmp,http,9.99,3371,805,Normal,0,Low
CYB-0041933,2026-07-29T18:18:53.555119,192.168.166.253,10.0.181.113,udp,dns,8.342,8273,1699,Normal,0,Low
CYB-0041934,2026-08-10T08:18:53.555119,192.168.99.231,10.0.213.239,tcp,ssh,1.414,9799,5295,Normal,0,Low
CYB-0041935,2026-07-28T03:18:53.555119,192.168.93.154,10.0.124.184,udp,http,7.595,7104,1641,Normal,0,Low
CYB-0041936,2026-05-18T16:18:53.555119,192.168.161.65,10.0.17.103,udp,ftp,4.556,9917,9009,Normal,0,Low
CYB-0041937,2026-06-26T08:18:53.555119,192.168.203.80,10.0.201.82,tcp,ssh,0.1,3446,6995,Normal,0,Low
CYB-0041938,2026-08-05T16:18:53.555119,192.168.232.4,10.0.54.197,tcp,ftp,6.174,5418,7655,Normal,0,Low
CYB-0041939,2026-08-20T23:18:53.555119,192.168.93.68,10.0.218.138,icmp,http,3.163,6326,3549,Normal,0,Low
CYB-0041940,2026-06-01T12:18:53.555119,192.168.178.145,10.0.210.25,icmp,dns,9.579,399,8249,Normal,0,Low
CYB-0041941,2026-08-14T11:18:53.555119,192.168.40.52,10.0.106.29,icmp,ssh,1.048,6624,7609,DoS,1,High
CYB-0041942,2026-05-22T03:18:53.555119,192.168.157.222,10.0.93.173,udp,ssh,5.461,5075,4556,Normal,0,Low
CYB-0041943,2026-07-22T04:18:53.555119,192.168.206.78,10.0.28.26,tcp,ssh,6.318,4237,8973,Normal,0,Low
CYB-0041944,2026-05-26T09:18:53.555119,192.168.146.35,10.0.23.23,tcp,ssh,1.426,5482,2953,Normal,0,Low
CYB-0041945,2026-07-30T10:18:53.555119,192.168.214.129,10.0.220.194,icmp,ftp,2.677,7300,5367,DoS,1,High
CYB-0041946,2026-08-07T22:18:53.555119,192.168.53.171,10.0.156.25,tcp,ftp,0.892,2454,8539,Normal,0,Low
CYB-0041947,2026-07-26T05:18:53.555119,192.168.106.196,10.0.244.83,tcp,dns,7.319,6961,2756,Normal,0,Low
CYB-0041948,2026-05-25T19:18:53.555119,192.168.140.138,10.0.109.85,tcp,http,7.281,6982,3943,Fuzzers,1,High
CYB-0041949,2026-06-06T22:18:53.555119,192.168.136.240,10.0.95.133,udp,ftp,6.905,4284,1522,Normal,0,Low
CYB-0041950,2026-07-31T16:18:53.555119,192.168.26.38,10.0.14.132,icmp,dns,6.55,9635,9505,Normal,0,Low
CYB-0041951,2026-07-12T06:18:53.555119,192.168.246.140,10.0.4.97,tcp,dns,5.688,1821,6180,Normal,0,Low
CYB-0041952,2026-07-14T21:18:53.555119,192.168.242.213,10.0.153.197,icmp,ftp,1.169,4648,6462,Normal,0,Low
CYB-0041953,2026-05-15T17:18:53.555119,192.168.146.209,10.0.36.90,icmp,ssh,6.773,1329,2967,Normal,0,Low
CYB-0041954,2026-07-30T05:18:53.555119,192.168.157.13,10.0.197.68,tcp,ssh,7.984,3673,9268,Normal,0,Low
CYB-0041955,2026-05-27T14:18:53.555119,192.168.30.42,10.0.72.31,udp,ftp,7.418,4348,2365,Normal,0,Low
CYB-0041956,2026-07-11T20:18:53.555119,192.168.58.3,10.0.198.121,udp,ftp,9.081,7753,3470,Normal,0,Low
CYB-0041957,2026-05-25T14:18:53.555119,192.168.139.34,10.0.209.254,icmp,ftp,3.162,5686,6338,Normal,0,Low
CYB-0041958,2026-08-17T18:18:53.555119,192.168.152.153,10.0.186.5,icmp,ftp,6.332,3385,4957,Normal,0,Low
CYB-0041959,2026-06-26T07:18:53.555119,192.168.237.220,10.0.236.216,udp,ssh,6.615,9740,3404,Normal,0,Low
CYB-0041960,2026-07-30T02:18:53.555119,192.168.243.96,10.0.87.155,udp,ftp,9.344,9276,2696,Generic,1,High
CYB-0041961,2026-08-07T17:18:53.555119,192.168.106.248,10.0.73.136,udp,http,2.794,6525,6808,Normal,0,Low
CYB-0041962,2026-06-06T22:18:53.555119,192.168.148.31,10.0.104.106,icmp,dns,7.985,1780,3209,Normal,0,Low
CYB-0041963,2026-05-18T19:18:53.555119,192.168.63.11,10.0.251.65,tcp,http,2.187,177,1390,Normal,0,Low
CYB-0041964,2026-07-23T18:18:53.555119,192.168.218.42,10.0.229.77,icmp,dns,4.395,9432,9925,Normal,0,Low
CYB-0041965,2026-05-16T13:18:53.555119,192.168.145.210,10.0.211.110,icmp,http,3.525,8193,8178,Normal,0,Low
CYB-0041966,2026-05-23T18:18:53.555119,192.168.94.112,10.0.214.38,tcp,ftp,6.716,6126,2435,Normal,0,Low
CYB-0041967,2026-06-11T05:18:53.555119,192.168.12.163,10.0.118.142,icmp,ssh,6.903,6400,2346,Normal,0,Low
CYB-0041968,2026-06-07T00:18:53.555119,192.168.239.97,10.0.0.144,icmp,http,1.391,4313,6870,Normal,0,Low
CYB-0041969,2026-07-11T10:18:53.555119,192.168.17.228,10.0.6.209,udp,ftp,4.404,7174,4419,Normal,0,Low
CYB-0041970,2026-06-20T01:18:53.555119,192.168.158.236,10.0.249.201,tcp,dns,9.812,7418,7659,Normal,0,Low
CYB-0041971,2026-07-15T23:18:53.555119,192.168.40.92,10.0.49.26,udp,dns,3.145,2772,5176,Normal,0,Low
CYB-0041972,2026-06-28T22:18:53.555119,192.168.24.193,10.0.62.70,udp,ftp,7.234,7931,3198,Normal,0,Low
CYB-0041973,2026-05-24T00:18:53.555119,192.168.246.210,10.0.24.198,tcp,ftp,3.302,3307,9061,Normal,0,Low
CYB-0041974,2026-05-17T15:18:53.555119,192.168.30.32,10.0.247.58,udp,http,8.22,5700,5091,Normal,0,Low
CYB-0041975,2026-05-18T16:18:53.555119,192.168.86.182,10.0.7.168,icmp,ssh,4.936,8667,5728,Normal,0,Low
CYB-0041976,2026-05-31T14:18:53.555119,192.168.142.5,10.0.233.152,icmp,ssh,1.637,1475,5230,Normal,0,Low
CYB-0041977,2026-06-01T04:18:53.555119,192.168.208.223,10.0.17.121,icmp,dns,7.892,3734,7890,Normal,0,Low
CYB-0041978,2026-05-19T11:18:53.555119,192.168.136.72,10.0.235.111,udp,ftp,9.891,593,8498,Normal,0,Low
CYB-0041979,2026-07-26T13:18:53.555119,192.168.15.245,10.0.228.114,tcp,ssh,2.032,7530,3968,Normal,0,Low
CYB-0041980,2026-05-19T18:18:53.555119,192.168.2.164,10.0.207.142,icmp,http,7.229,1847,6619,Normal,0,Low
CYB-0041981,2026-06-19T09:18:53.555119,192.168.144.151,10.0.219.98,icmp,dns,2.872,1758,8319,Normal,0,Low
CYB-0041982,2026-06-16T14:18:53.555119,192.168.232.33,10.0.44.45,udp,ftp,3.988,1328,821,Normal,0,Low
CYB-0041983,2026-07-05T12:18:53.555119,192.168.100.37,10.0.5.41,udp,dns,0.518,1387,6017,Generic,1,High
CYB-0041984,2026-07-20T00:18:53.555119,192.168.52.181,10.0.191.94,icmp,ftp,8.561,9514,8392,Exploits,1,High
CYB-0041985,2026-07-04T12:18:53.555119,192.168.165.25,10.0.127.127,tcp,ssh,7.917,3527,3994,Normal,0,Low
CYB-0041986,2026-05-27T15:18:53.555119,192.168.230.161,10.0.235.24,tcp,dns,8.022,9083,3400,Normal,0,Low
CYB-0041987,2026-06-04T23:18:53.555119,192.168.85.60,10.0.156.60,tcp,ftp,6.883,8713,5123,Normal,0,Low
CYB-0041988,2026-05-14T23:18:53.555119,192.168.2.128,10.0.26.66,tcp,ssh,7.874,276,1750,Normal,0,Low
CYB-0041989,2026-05-25T04:18:53.555119,192.168.200.223,10.0.239.175,tcp,ssh,6.236,3941,4060,Normal,0,Low
CYB-0041990,2026-07-24T14:18:53.555119,192.168.168.75,10.0.218.122,icmp,ssh,9.205,8320,8329,Normal,0,Low
CYB-0041991,2026-07-01T04:18:53.555119,192.168.212.8,10.0.55.247,icmp,dns,0.551,7027,5266,Generic,1,High
CYB-0041992,2026-06-04T05:18:53.555119,192.168.35.208,10.0.22.89,tcp,ssh,4.662,3387,246,Normal,0,Low
CYB-0041993,2026-05-27T08:18:53.555119,192.168.111.67,10.0.99.94,icmp,ftp,9.023,7050,7825,DoS,1,High
CYB-0041994,2026-07-19T08:18:53.555119,192.168.61.182,10.0.212.97,udp,dns,8.765,7445,4937,Generic,1,High
CYB-0041995,2026-08-08T13:18:53.555119,192.168.124.124,10.0.65.78,udp,ssh,3.28,1224,3753,Normal,0,Low
CYB-0041996,2026-08-16T01:18:53.555119,192.168.142.101,10.0.58.154,icmp,dns,8.375,6734,6050,Normal,0,Low
CYB-0041997,2026-08-16T03:18:53.555119,192.168.7.212,10.0.141.116,tcp,http,6.494,4114,3210,Normal,0,Low
CYB-0041998,2026-06-17T02:18:53.555119,192.168.179.243,10.0.212.10,icmp,http,2.607,1585,6695,Normal,0,Low
CYB-0041999,2026-08-10T18:18:53.555119,192.168.157.181,10.0.165.29,tcp,ssh,0.132,4200,7602,Normal,0,Low
CYB-0042000,2026-08-06T14:18:53.555119,192.168.7.5,10.0.91.42,tcp,ssh,7.852,5382,7612,DoS,1,High
CYB-0042001,2026-05-24T22:18:53.555119,192.168.106.129,10.0.73.31,icmp,ssh,3.254,5345,5937,Normal,0,Low
CYB-0042002,2026-06-08T18:18:53.555119,192.168.108.182,10.0.64.210,udp,ssh,7.991,9536,3401,Normal,0,Low
CYB-0042003,2026-07-02T12:18:53.555119,192.168.124.234,10.0.155.70,udp,ftp,5.764,4022,1218,Normal,0,Low
CYB-0042004,2026-05-28T09:18:53.555119,192.168.68.37,10.0.102.197,tcp,ssh,3.517,4546,9949,Normal,0,Low
CYB-0042005,2026-08-08T23:18:53.555119,192.168.90.245,10.0.55.151,tcp,ftp,3.621,5086,9813,Normal,0,Low
CYB-0042006,2026-06-17T09:18:53.555119,192.168.165.55,10.0.151.130,udp,ftp,8.901,2231,3610,Normal,0,Low
CYB-0042007,2026-07-05T19:18:53.555119,192.168.106.208,10.0.81.95,tcp,ssh,3.317,7219,3653,Normal,0,Low
CYB-0042008,2026-07-22T03:18:53.555119,192.168.187.19,10.0.231.22,tcp,http,1.931,8545,8163,Generic,1,High
CYB-0042009,2026-07-30T21:18:53.555119,192.168.73.32,10.0.149.65,udp,dns,5.121,1561,4320,Normal,0,Low
CYB-0042010,2026-08-10T16:18:53.555119,192.168.241.61,10.0.155.62,icmp,ssh,4.759,5313,7929,Normal,0,Low
CYB-0042011,2026-08-05T13:18:53.555119,192.168.166.226,10.0.68.212,tcp,ssh,2.982,8651,2143,Normal,0,Low
CYB-0042012,2026-06-13T17:18:53.555119,192.168.252.181,10.0.139.57,icmp,ssh,3.267,7396,5563,Exploits,1,High
CYB-0042013,2026-08-12T02:18:53.555119,192.168.227.189,10.0.153.27,udp,ssh,0.532,2490,1028,Normal,0,Low
CYB-0042014,2026-07-03T11:18:53.555119,192.168.133.102,10.0.72.107,icmp,ssh,9.503,9898,7650,Normal,0,Low
CYB-0042015,2026-07-06T09:18:53.555119,192.168.128.56,10.0.172.98,icmp,dns,3.33,3063,7806,Normal,0,Low
CYB-0042016,2026-05-25T04:18:53.555119,192.168.206.127,10.0.27.90,icmp,http,9.714,9456,106,Normal,0,Low
CYB-0042017,2026-06-03T00:18:53.555119,192.168.32.54,10.0.104.88,icmp,ssh,5.626,7719,7413,Normal,0,Low
CYB-0042018,2026-07-21T03:18:53.555119,192.168.162.221,10.0.41.196,icmp,http,5.186,6273,1281,Normal,0,Low
CYB-0042019,2026-08-07T05:18:53.555119,192.168.60.239,10.0.92.9,tcp,ssh,6.537,9337,5176,Normal,0,Low
CYB-0042020,2026-07-29T11:18:53.555119,192.168.191.132,10.0.212.215,tcp,ftp,7.907,3015,9405,Exploits,1,High
CYB-0042021,2026-05-19T19:18:53.555119,192.168.66.131,10.0.132.182,icmp,ssh,6.963,3867,3165,Normal,0,Low
CYB-0042022,2026-06-16T03:18:53.555119,192.168.228.97,10.0.97.245,tcp,ftp,3.008,8561,4259,Normal,0,Low
CYB-0042023,2026-06-17T14:18:53.555119,192.168.28.108,10.0.190.233,tcp,ftp,4.605,8075,2122,Normal,0,Low
CYB-0042024,2026-08-11T02:18:53.555119,192.168.80.225,10.0.29.80,udp,http,4.033,6948,2738,Normal,0,Low
CYB-0042025,2026-06-22T13:18:53.555119,192.168.12.153,10.0.103.52,tcp,http,2.125,7025,2193,Normal,0,Low
CYB-0042026,2026-06-23T18:18:53.555119,192.168.6.251,10.0.191.149,udp,ssh,5.19,3771,5236,Normal,0,Low
CYB-0042027,2026-08-15T10:18:53.555119,192.168.1.46,10.0.203.251,tcp,http,9.085,2927,2752,Normal,0,Low
CYB-0042028,2026-07-01T06:18:53.555119,192.168.0.170,10.0.167.136,udp,http,8.569,3437,704,Normal,0,Low
CYB-0042029,2026-07-16T07:18:53.555119,192.168.180.20,10.0.102.236,icmp,ftp,7.779,6337,3014,Normal,0,Low
CYB-0042030,2026-05-23T21:18:53.555119,192.168.61.72,10.0.11.247,tcp,http,3.014,2326,5519,Normal,0,Low
CYB-0042031,2026-08-09T01:18:53.555119,192.168.220.201,10.0.24.194,tcp,ftp,7.84,4113,848,Normal,0,Low
CYB-0042032,2026-08-04T14:18:53.555119,192.168.21.110,10.0.38.254,icmp,ssh,1.765,8314,9486,Normal,0,Low
CYB-0042033,2026-05-25T06:18:53.555119,192.168.14.205,10.0.134.145,icmp,http,4.377,119,5251,Normal,0,Low
CYB-0042034,2026-07-15T12:18:53.555119,192.168.9.109,10.0.210.245,udp,ftp,3.77,2440,6798,Normal,0,Low
CYB-0042035,2026-08-02T15:18:53.555119,192.168.85.206,10.0.100.169,icmp,dns,9.072,3211,5011,Normal,0,Low
CYB-0042036,2026-05-30T15:18:53.555119,192.168.28.138,10.0.234.92,udp,ssh,8.373,8110,8382,Normal,0,Low
CYB-0042037,2026-06-06T16:18:53.555119,192.168.20.118,10.0.179.72,icmp,http,0.397,3188,5311,Normal,0,Low
CYB-0042038,2026-05-21T22:18:53.555119,192.168.36.234,10.0.161.34,icmp,dns,9.267,8963,2345,Normal,0,Low
CYB-0042039,2026-05-17T07:18:53.555119,192.168.166.40,10.0.137.165,icmp,dns,5.548,9711,2167,Normal,0,Low
CYB-0042040,2026-08-12T09:18:53.555119,192.168.74.96,10.0.44.184,icmp,dns,2.61,1823,2701,Normal,0,Low
CYB-0042041,2026-07-18T23:18:53.555119,192.168.243.35,10.0.21.241,tcp,ftp,1.669,6253,4929,Normal,0,Low
CYB-0042042,2026-07-11T05:18:53.555119,192.168.135.234,10.0.150.173,udp,dns,0.443,7368,9911,Fuzzers,1,High
CYB-0042043,2026-07-12T19:18:53.555119,192.168.211.253,10.0.146.116,icmp,http,2.667,2053,4029,Normal,0,Low
CYB-0042044,2026-06-01T02:18:53.555119,192.168.3.150,10.0.143.149,udp,dns,5.244,7066,9850,Fuzzers,1,High
CYB-0042045,2026-05-22T23:18:53.555119,192.168.123.173,10.0.18.243,udp,http,9.784,491,8613,Normal,0,Low
CYB-0042046,2026-05-22T11:18:53.555119,192.168.41.85,10.0.44.170,udp,dns,3.37,7307,7606,Exploits,1,High
CYB-0042047,2026-05-20T15:18:53.555119,192.168.240.247,10.0.162.254,icmp,ssh,9.178,5972,4958,Normal,0,Low
CYB-0042048,2026-08-14T20:18:53.555119,192.168.121.224,10.0.72.222,icmp,ftp,1.697,6343,206,Exploits,1,High
CYB-0042049,2026-06-15T21:18:53.555119,192.168.184.252,10.0.37.2,tcp,http,5.049,775,9690,Normal,0,Low
CYB-0042050,2026-05-27T19:18:53.555119,192.168.111.203,10.0.141.249,udp,ssh,0.577,9935,1917,Normal,0,Low
CYB-0042051,2026-06-30T16:18:53.555119,192.168.79.40,10.0.220.134,tcp,ftp,9.676,3124,7149,Normal,0,Low
CYB-0042052,2026-07-25T19:18:53.555119,192.168.42.73,10.0.118.2,udp,ftp,9.27,4968,6617,Normal,0,Low
CYB-0042053,2026-07-13T20:18:53.555119,192.168.236.24,10.0.170.50,udp,ftp,0.95,7529,9643,Normal,0,Low
CYB-0042054,2026-08-16T09:18:53.555119,192.168.46.92,10.0.136.11,tcp,ftp,9.746,5402,6343,Normal,0,Low
CYB-0042055,2026-06-17T02:18:53.555119,192.168.188.92,10.0.95.225,icmp,ftp,7.771,4347,471,Normal,0,Low
CYB-0042056,2026-06-26T08:18:53.555119,192.168.5.175,10.0.119.88,icmp,dns,3.922,8681,1417,Normal,0,Low
CYB-0042057,2026-08-11T00:18:53.555119,192.168.217.143,10.0.130.129,tcp,ssh,6.169,9399,8778,Normal,0,Low
CYB-0042058,2026-08-10T12:18:53.555119,192.168.194.2,10.0.113.26,tcp,ftp,8.827,8308,7290,Normal,0,Low
CYB-0042059,2026-07-13T19:18:53.555119,192.168.140.133,10.0.133.251,udp,dns,9.261,6032,8359,Normal,0,Low
CYB-0042060,2026-08-01T03:18:53.555119,192.168.203.127,10.0.192.44,icmp,ssh,4.563,8860,7192,Normal,0,Low
CYB-0042061,2026-05-14T23:18:53.555119,192.168.73.125,10.0.223.0,tcp,dns,1.5,9508,2128,Normal,0,Low
CYB-0042062,2026-08-16T08:18:53.555119,192.168.67.166,10.0.103.82,udp,dns,3.757,6643,7112,Normal,0,Low
CYB-0042063,2026-07-29T07:18:53.555119,192.168.232.122,10.0.97.108,udp,ssh,5.075,5294,5495,Normal,0,Low
CYB-0042064,2026-06-12T19:18:53.555119,192.168.54.13,10.0.59.242,udp,ftp,5.206,9001,9569,Normal,0,Low
CYB-0042065,2026-06-28T06:18:53.555119,192.168.215.74,10.0.242.233,udp,http,9.605,5611,6914,Normal,0,Low
CYB-0042066,2026-07-09T03:18:53.555119,192.168.220.143,10.0.153.144,tcp,ssh,1.265,1568,3942,Normal,0,Low
CYB-0042067,2026-07-16T14:18:53.555119,192.168.203.253,10.0.193.112,icmp,http,7.786,1358,5186,Normal,0,Low
CYB-0042068,2026-05-31T09:18:53.555119,192.168.76.23,10.0.244.190,udp,dns,4.011,8754,9286,Normal,0,Low
CYB-0042069,2026-06-14T15:18:53.555119,192.168.84.32,10.0.241.249,tcp,ftp,7.397,5177,9700,DoS,1,High
CYB-0042070,2026-07-18T15:18:53.555119,192.168.236.29,10.0.172.58,tcp,ssh,0.116,3501,6433,Normal,0,Low
CYB-0042071,2026-07-07T09:18:53.555119,192.168.6.161,10.0.246.4,icmp,ssh,5.738,6974,2936,Generic,1,High
CYB-0042072,2026-07-17T18:18:53.555119,192.168.136.242,10.0.46.1,udp,ftp,7.311,5691,7776,Normal,0,Low
CYB-0042073,2026-06-22T12:18:53.555119,192.168.205.33,10.0.33.65,icmp,ssh,2.089,6386,6763,Normal,0,Low
CYB-0042074,2026-07-08T18:18:53.555119,192.168.244.219,10.0.21.32,tcp,ftp,3.884,4297,9342,Normal,0,Low
CYB-0042075,2026-08-10T23:18:53.555119,192.168.104.158,10.0.135.115,icmp,ssh,2.764,5592,9211,Normal,0,Low
CYB-0042076,2026-07-05T06:18:53.555119,192.168.204.25,10.0.75.203,tcp,http,7.802,2220,2143,Normal,0,Low
CYB-0042077,2026-05-31T00:18:53.555119,192.168.11.174,10.0.141.154,icmp,ftp,3.609,6941,3339,Generic,1,High
CYB-0042078,2026-05-22T23:18:53.555119,192.168.32.1,10.0.224.77,icmp,dns,1.036,7169,9547,Normal,0,Low
CYB-0042079,2026-07-07T20:18:53.555119,192.168.207.119,10.0.118.53,icmp,http,1.081,900,3923,Normal,0,Low
CYB-0042080,2026-05-27T03:18:53.555119,192.168.122.109,10.0.231.143,icmp,ssh,0.137,4128,8535,Normal,0,Low
CYB-0042081,2026-06-26T11:18:53.555119,192.168.229.70,10.0.34.43,tcp,dns,8.144,4932,2349,Normal,0,Low
CYB-0042082,2026-06-21T12:18:53.555119,192.168.231.30,10.0.189.59,icmp,ssh,0.287,6899,3538,Normal,0,Low
CYB-0042083,2026-07-07T14:18:53.555119,192.168.107.78,10.0.252.230,udp,ssh,6.231,6894,6858,Normal,0,Low
CYB-0042084,2026-07-12T22:18:53.555119,192.168.100.106,10.0.98.225,udp,ssh,0.621,164,7496,Normal,0,Low
CYB-0042085,2026-07-10T22:18:53.555119,192.168.158.54,10.0.3.254,tcp,ssh,6.204,1736,8243,Normal,0,Low
CYB-0042086,2026-05-29T02:18:53.555119,192.168.133.48,10.0.253.110,udp,http,4.144,4645,2491,Normal,0,Low
CYB-0042087,2026-07-28T04:18:53.555119,192.168.76.193,10.0.235.185,tcp,ftp,0.16,5100,454,Normal,0,Low
CYB-0042088,2026-06-25T02:18:53.555119,192.168.113.95,10.0.173.104,icmp,http,0.277,5762,2525,Normal,0,Low
CYB-0042089,2026-07-16T21:18:53.555119,192.168.73.173,10.0.40.110,udp,ftp,4.609,6613,5300,Normal,0,Low
CYB-0042090,2026-07-25T10:18:53.555119,192.168.64.110,10.0.87.223,tcp,ssh,5.882,7202,7037,Normal,0,Low
CYB-0042091,2026-07-06T09:18:53.555119,192.168.212.103,10.0.31.57,udp,ftp,6.675,7019,2702,Normal,0,Low
CYB-0042092,2026-07-21T05:18:53.555119,192.168.111.179,10.0.232.237,tcp,ftp,4.565,4734,8756,Normal,0,Low
CYB-0042093,2026-07-15T10:18:53.555119,192.168.234.3,10.0.225.5,icmp,http,8.487,6163,8708,Exploits,1,High
CYB-0042094,2026-06-29T03:18:53.555119,192.168.96.15,10.0.60.165,tcp,http,0.998,5377,694,Normal,0,Low
CYB-0042095,2026-05-20T20:18:53.555119,192.168.105.50,10.0.161.6,icmp,ftp,7.431,1608,2278,Normal,0,Low
CYB-0042096,2026-07-22T17:18:53.555119,192.168.91.78,10.0.168.87,icmp,ssh,1.416,5247,6040,Normal,0,Low
CYB-0042097,2026-06-13T15:18:53.555119,192.168.131.74,10.0.203.32,icmp,dns,0.846,5942,8618,DoS,1,High
CYB-0042098,2026-08-15T05:18:53.555119,192.168.17.137,10.0.238.113,tcp,ftp,8.745,6125,5949,Normal,0,Low
CYB-0042099,2026-07-05T13:18:53.555119,192.168.188.87,10.0.63.39,tcp,ssh,8.991,143,9187,Normal,0,Low
CYB-0042100,2026-07-23T06:18:53.555119,192.168.43.31,10.0.4.24,icmp,ftp,2.64,5516,8590,Fuzzers,1,High
CYB-0042101,2026-05-30T10:18:53.555119,192.168.227.102,10.0.150.119,icmp,ssh,9.139,6269,7534,Exploits,1,High
CYB-0042102,2026-06-23T05:18:53.555119,192.168.44.220,10.0.54.226,udp,ssh,2.697,7125,9675,Normal,0,Low
CYB-0042103,2026-07-03T02:18:53.555119,192.168.160.33,10.0.64.77,tcp,http,2.849,4937,6907,Normal,0,Low
CYB-0042104,2026-07-15T10:18:53.555119,192.168.142.202,10.0.24.125,icmp,dns,1.839,8071,1775,Normal,0,Low
CYB-0042105,2026-07-21T12:18:53.555119,192.168.198.38,10.0.31.20,tcp,ssh,8.366,2180,1335,Normal,0,Low
CYB-0042106,2026-06-24T07:18:53.555119,192.168.52.186,10.0.112.205,tcp,ssh,4.044,2498,6082,Normal,0,Low
CYB-0042107,2026-07-23T01:18:53.555119,192.168.229.163,10.0.49.139,udp,ssh,1.777,5148,704,Normal,0,Low
CYB-0042108,2026-06-26T20:18:53.555119,192.168.58.121,10.0.250.145,udp,ftp,6.266,6791,1772,Normal,0,Low
CYB-0042109,2026-06-06T17:18:53.555119,192.168.63.222,10.0.24.192,udp,http,4.779,2065,6142,Normal,0,Low
CYB-0042110,2026-06-27T19:18:53.555119,192.168.223.24,10.0.7.250,tcp,ftp,8.69,5482,9921,Exploits,1,High
CYB-0042111,2026-07-06T09:18:53.555119,192.168.63.116,10.0.245.17,udp,ftp,0.958,9112,6034,Normal,0,Low
CYB-0042112,2026-07-24T07:18:53.555119,192.168.110.40,10.0.241.104,tcp,dns,9.031,2296,1859,Normal,0,Low
CYB-0042113,2026-05-29T20:18:53.555119,192.168.209.156,10.0.115.115,icmp,dns,6.447,4384,1541,Fuzzers,1,High
CYB-0042114,2026-05-20T10:18:53.555119,192.168.244.146,10.0.43.70,icmp,ftp,4.177,457,5096,Normal,0,Low
CYB-0042115,2026-08-19T17:18:53.555119,192.168.83.128,10.0.107.63,icmp,ssh,0.768,3719,3923,Normal,0,Low
CYB-0042116,2026-07-17T15:18:53.555119,192.168.175.18,10.0.222.148,icmp,ftp,8.848,7947,8416,Normal,0,Low
CYB-0042117,2026-06-26T04:18:53.555119,192.168.61.47,10.0.47.23,icmp,ftp,4.242,4186,3860,Normal,0,Low
CYB-0042118,2026-08-12T10:18:53.555119,192.168.44.31,10.0.107.23,tcp,dns,0.893,109,3273,Normal,0,Low
CYB-0042119,2026-08-06T20:18:53.555119,192.168.138.237,10.0.124.139,tcp,http,0.341,8880,5695,Normal,0,Low
CYB-0042120,2026-06-29T23:18:53.555119,192.168.130.213,10.0.111.65,icmp,ftp,0.35,1814,2783,Normal,0,Low
CYB-0042121,2026-08-09T16:18:53.555119,192.168.216.21,10.0.145.26,icmp,http,2.712,5280,2616,Normal,0,Low
CYB-0042122,2026-08-15T22:18:53.555119,192.168.133.27,10.0.121.36,udp,ftp,6.43,7151,5789,Normal,0,Low
CYB-0042123,2026-08-13T16:18:53.555119,192.168.225.104,10.0.184.24,tcp,ftp,2.892,261,3996,Normal,0,Low
CYB-0042124,2026-06-04T01:18:53.555119,192.168.190.102,10.0.2.252,icmp,http,7.569,6940,663,Normal,0,Low
